User-ID,Age
73275,36
73277,24
73279,41
73280,52
73281,39
73282,30
73285,22
73286,56
73287,26
73289,50
73290,37
73291,33
73292,33
73293,16
73294,34
73295,51
73296,36
73300,63
73301, usa
73302,18
73303,40
73304,51
73306,23
73307,49
73311,37
73313,57
73314,64
73315,59
73317,24
73318,44
73319,31
73320,34
73321,33
73322,26
73323,41
73324,34
73325,34
73326,17
73327,34
73328,40
73330,29
73333,21
73336,53
73339,38
73341,52
73342,40
73348,20
73349,54
73350,41
73353,26
73354,24
73355,15
73356,27
73357,25
73359,35
73360,26
73361,26
73362, nueva ecija
73363,22
73364,41
73366,25
73367,21
73376,31
73379,40
73381,25
73384,25
73385,23
73388,37
73390,24
73392,15
73394,33
73395,50
73397,42
73398,40
73399,17
73401,27
73402,25
73407,23
73409,16
73410,31
73411,35
73412,14
73413,44
73414,19
73415,22
73417,17
73418,25
73419,24
73420,49
73421,34
73424,24
73426,21
73427,51
73428,51
73429,36
73432,27
73433,57
73434,80
73436,54
73437,47
73438,44
73439,19
73440,17
73441,14
73442,44
73445,16
73448,13
73449,30
73452,18
73457,22
73459,41
73460,37
73461,32
73462,57
73464,28
73465,41
73466,27
73467,56
73468,51
73469,56
73470,37
73474,27
73475,14
73477,40
73478,45
73479,16
73482,51
73483,27
73484,21
73485,30
73486,19
73487,25
73491,23
73492,26
73493,47
73494,31
73496,30
73498,21
73499,56
73500,23
73501,22
73502,63
73504,24
73506,39
73507,27
73509,28
73511,21
73512,37
73513,29
73515,29
73516,25
73520,51
73523,23
73525,25
73529,42
73530,29
73531,46
73532,34
73533,19
73534,44
73537,29
73538,28
73539,20
73541,49
73545,62
73547,49
73551,46
73554,41
73559,33
73560,25
73561,30
73562,40
73565,28
73567,23
73568,31
73569,44
73570,20
73571,24
73572,32
73574,53
73575,25
73576,28
73577,23
73578,19
73580,32
73581,32
73582,30
73583,46
73584,30
73585,44
73587,38
73588,38
73589,28
73590,53
73591,53
73593,55
73595,40
73596, greece
73597,42
73599,42
73601,29
73602,15
73603,56
73607,35
73608,18
73610,25
73611,33
73616,56
73617,20
73618,43
73619,36
73620,25
73622,27
73623,41
73624,45
73627,48
73628,49
73629,36
73630,25
73631,59
73632,47
73633,17
73634,27
73635,28
73636,29
73643,42
73644,31
73647,25
73648,30
73654,45
73657,54
73659,55
73661,48
73663,42
73664,78
73665,57
73666,60
73667,32
73670,77
73675,26
73676,60
73677,52
73678,28
73679,36
73680,29
73681,27
73682,34
73684,56
73688,33
73691,20
73693,52
73694,28
73695,25
73696,28
73699,123
73701,45
73704,29
73705,53
73706,27
73707,30
73709,15
73711,30
73712,27
73713,20
73714,21
73715,58
73716,30
73717,28
73718,24
73720,44
73722,42
73724,25
73725,25
73726,29
73727,35
73728,27
73730,24
73732,49
73733,45
73734,24
73736,22
73738,23
73739,45
73740,38
73741,30
73742,22
73743,56
73745,19
73746,16
73747,25
73748,55
73749,28
73750,20
73751,19
73753,28
73754,25
73755,13
73756,21
73759,17
73761,29
73764,31
73765,52
73766,25
73767,52
73768,63
73769,37
73770,21
73771,36
73772,28
73773,32
73777,27
73778,23
73779,17
73781,18
73782,32
73783,35
73784,23
73786,35
73787,53
73789,45
73790,61
73791,30
73793,45
73794,34
73796,26
73797,58
73798,33
73803,18
73804,38
73808,38
73809,28
73810,16
73813,74
73814,42
73819,29
73820,31
73823,25
73824,26
73829,36
73830,24
73832,27
73833,26
73834,15
73835,20
73836,48
73838,14
73839,21
73840,53
73844,34
73846,64
73850,31
73852,19
73853,37
73854,37
73855,49
73858,17
73859,23
73860,28
73861,29
73862,25
73864,21
73865,52
73866,26
73868,60
73869,32
73870,54
73872,32
73873,49
73874,14
73876,24
73877,27
73879,19
73880,27
73881,58
73882,41
73885,27
73887,38
73888,21
73889,17
73891,24
73893,27
73894,40
73895,42
73896,39
73898,57
73900,32
73901,35
73902,38
73903,24
73904,32
73905,30
73908,21
73909,56
73911,32
73912,23
73914,28
73915,22
73917,40
73918,34
73919,50
73923,29
73924,33
73925,29
73928,39
73930,19
73934,26
73940,56
73941,37
73942,59
73944,37
73948,19
73951,1
73952,15
73953,29
73954,20
73957,36
73958,25
73959,35
73960,21
73961,25
73963,70
73964,0
73966,27
73969,40
73972,33
73974,32
73975,28
73977,37
73978,24
73979,33
73980,70
73981,16
73982,33
73983,35
73984,32
73986,33
73987,37
73988,23
73989,42
73991,59
73992,24
73996,53
73998,28
74000,21
74001,24
74002,16
74003,24
74004,32
74006,41
74007,37
74008,29
74009,29
74010,21
74011,22
74014,28
74015,21
74016,35
74018,31
74019,20
74020,64
74021,19
74022,44
74023,56
74024,21
74025,33
74026,21
74028,24
74029,25
74030,15
74031,36
74035,23
74037,15
74039,42
74041,2
74044,44
74047,38
74048,24
74049,27
74051,39
74054,42
74056,24
74057,71
74059,23
74060,50
74061,23
74062,25
74063,26
74067,34
74070,40
74072,27
74073,23
74074,14
74075,19
74076,62
74077,63
74078,63
74080,22
74083,37
74085,31
74086,50
74087,25
74088,16
74089,29
74090,56
74093,23
74095,35
74096,34
74099,42
74100,48
74101,52
74102,41
74103,43
74104,53
74105,49
74106,64
74107,20
74108,27
74110,21
74112,50
74113,29
74114,28
74115,37
74119,37
74120,28
74121,42
74123,16
74124,42
74125,15
74128,26
74129,29
74130,16
74132,44
74133,30
74134,17
74136,70
74137,35
74138,23
74139,51
74145,68
74146,19
74147,28
74149,16
74150,30
74152,48
74153,24
74156,17
74157,13
74158,26
74162,56
74163,28
74164,17
74165,15
74168,24
74169,23
74171,15
74172,20
74175,23
74176,31
74180,18
74182,18
74183,17
74184,34
74185,28
74186,33
74187,26
74189,21
74195,22
74196,27
74197,16
74199,14
74201,39
74202,34
74205,28
74206,30
74207,31
74209,22
74210,19
74211,13
74212,27
74215,26
74216,41
74217,53
74219,24
74221,18
74222,26
74224,63
74227,42
74230,20
74231,33
74232,24
74233,15
74234,31
74236,42
74237,25
74238,46
74242,57
74243,19
74244,53
74248,18
74249,47
74252,61
74255,46
74257,24
74258,48
74261,22
74262,23
74265,51
74267,16
74269,30
74270,9
74272,52
74273,22
74274,49
74275,43
74277,50
74278,52
74280,25
74281,1
74282,28
74284,23
74285,29
74286,23
74287,0
74288,33
74289,22
74291,28
74292,16
74294,17
74295,20
74296,22
74299,19
74300,22
74301,22
74302,30
74305,46
74306,21
74307,28
74308,18
74309,15
74315,51
74317,53
74319,56
74320,33
74321, united kingdom
74322,21
74323,26
74326,21
74327,18
74328,40
74329,16
74330,31
74333,22
74335,14
74336,19
74338,24
74339,23
74340,42
74341,33
74343,28
74345,19
74346,25
74347,25
74351,35
74353,21
74354,21
74355,18
74356,28
74357,22
74358,34
74362,26
74364,26
74365,51
74366,43
74367,47
74368,19
74370,28
74373,45
74375,17
74376,50
74377,41
74378,32
74384,21
74385,13
74386,35
74387,37
74390,49
74391,40
74392,25
74393,23
74395,54
74397,26
74402,26
74403,35
74404,37
74405,21
74408,17
74409,19
74414,28
74415,20
74416,18
74417,34
74418,47
74420, united kingdom
74421,19
74422,21
74424,39
74425,56
74426,21
74427,29
74428,16
74429,32
74430,32
74431,25
74433,16
74434,38
74435,23
74437,50
74438,22
74439,55
74441,35
74442,29
74443,32
74445,32
74446,29
74447,18
74449,17
74450,14
74451,75
74453,61
74454,38
74455,22
74456,14
74457,16
74460,43
74462,38
74463,37
74464,54
74465, usa
74466,32
74467,50
74468,52
74470,28
74476,36
74477,33
74479,60
74482,34
74485,35
74489,24
74492,26
74493,28
74496,20
74497,23
74500,34
74501,30
74502,25
74504,18
74505,26
74506,14
74507,28
74508,40
74509,20
74510,27
74511,52
74513,25
74514,51
74518,37
74519,18
74522,58
74523,41
74525,40
74526,52
74527,61
74529,28
74530,14
74531,29
74532,29
74534,29
74536,41
74539,37
74546,29
74550,16
74551,19
74552,34
74554,22
74556,30
74559,26
74562,43
74565,40
74567,34
74568,21
74569,15
74573,23
74574,54
74577, usa
74580,41
74581,16
74582,32
74584,30
74585,25
74587,32
74588,21
74589,23
74590,20
74592,56
74593,32
74594,24
74600,55
74601,23
74602,57
74603,61
74604,28
74606,35
74608,17
74609,21
74610,29
74611,52
74612,39
74615,15
74616,27
74617,64
74619,14
74621,14
74622,14
74623,1
74624,14
74625,22
74626,40
74628,32
74629,18
74630,20
74631,28
74634,22
74635,16
74637,29
74639,25
74640,28
74641,49
74642,18
74643,45
74644,60
74645,42
74646,25
74647,20
74648,15
74649,42
74650,21
74653,61
74654,29
74655,32
74656,20
74657,56
74658,18
74659,26
74660,27
74661,21
74667,46
74668,26
74669,30
74672,19
74674,52
74675,46
74677,0
74682,24
74683,21
74684,24
74685,28
74686,22
74687,54
74689,39
74690,26
74691,49
74694,23
74695,21
74696,17
74697,36
74698,29
74700,38
74703,23
74704,27
74705,55
74706,69
74709,21
74711,27
74717,14
74718,26
74719,28
74720,28
74722,21
74723,47
74724,28
74725,24
74726,51
74727,18
74729,18
74730,25
74731,33
74732,38
74733,24
74738,35
74739,42
74740,22
74741,23
74743,32
74745,48
74750,28
74751,34
74752,29
74754,104
74758,24
74759,37
74761,32
74763,55
74764,37
74765,51
74767,32
74768,48
74770,38
74771,54
74772,55
74774,23
74776,39
74777,24
74779,58
74782,32
74784,34
74785,30
74786,22
74789,22
74790,25
74791,20
74793,22
74794,32
74796,50
74797,21
74798, philippines
74802,34
74803,72
74806,35
74808,24
74814,34
74816,32
74817,20
74818,25
74819,26
74820,23
74821,28
74822,19
74825,38
74827,41
74828,25
74830,48
74831,19
74832,35
74833,35
74836,24
74837,22
74838,22
74840,23
74842,16
74843,33
74844,17
74845,37
74846,26
74847,43
74848,30
74849,2
74850,25
74851,26
74852,17
74854,22
74855,41
74856,39
74857,28
74858,40
74860,26
74863,65
74864,55
74866,35
74867,21
74869,56
74871,49
74872,34
74873,14
74874,40
74878,32
74879,38
74881,37
74882,31
74883,40
74884,40
74885,35
74888,36
74889,26
74891,19
74892,18
74895,15
74896,26
74897,27
74898,35
74899,26
74902,22
74903,25
74904,25
74906,33
74907,19
74908,18
74909,41
74910,22
74911,25
74912,41
74913,20
74914,42
74915,19
74917,32
74918,61
74919,34
74920,56
74921,31
74922,37
74927,28
74928,0
74929,31
74932,39
74933,51
74934, spain
74935,29
74937, usa
74938,60
74940,25
74941,29
74942,37
74944,44
74945,37
74948,60
74950,66
74951,36
74952,57
74955,53
74956,26
74957,54
74958,25
74959,26
74961,30
74963,21
74965,25
74966,30
74967,14
74968,24
74972,32
74974,41
74976,37
74978,21
74979,36
74980,52
74985,16
74987,31
74988,28
74989,25
74990,15
74991,29
74992,33
74994,29
74996,25
74997,34
74998,50
74999,33
75005,55
75006,20
75007,30
75008,38
75009,15
75012,15
75014,25
75015,31
75016,23
75017,23
75019,60
75020,39
75022,23
75023,23
75025,60
75026,13
75028,39
75029,30
75030,27
75032,22
75033,41
75034,66
75036,22
75039,24
75042,47
75045,22
75046,44
75051,57
75052,30
75053,29
75054,40
75055,21
75056,26
75058,62
75059,21
75061,37
75062,32
75065,37
75066,32
75068,40
75070,61
75073,26
75074,31
75076,36
75079,32
75080,32
75081,29
75082,24
75084,49
75087,25
75088,51
75091,29
75093,38
75096,28
75097,25
75099,55
75100,52
75101,45
75102,15
75103,37
75105,43
75106,32
75107,53
75108,17
75110,20
75111,27
75114,33
75115,31
75116,24
75117,14
75118,18
75119,58
75121,47
75124,64
75125,49
75127,28
75128,48
75129,44
75130,57
75132,56
75133,26
75134,57
75135,33
75136,18
75139,21
75140,54
75141,33
75142,29
75143,26
75144,39
75145,17
75147,34
75148,34
75149,36
75150,21
75151,30
75152,31
75153,36
75154,47
75155,33
75157,22
75158,33
75159,66
75162,30
75163,25
75167,27
75170,36
75171,39
75172,57
75173,38
75178,29
75180,52
75181,22
75182,18
75183,22
75186,29
75187,40
75188,54
75190,39
75191,26
75192,24
75193,24
75194,25
75196,17
75197,18
75198,14
75199,43
75200,23
75201, usa
75202,31
75203,48
75207,27
75209,60
75210,38
75212,73
75214,34
75215,15
75216,29
75217,38
75218,54
75219,48
75220,16
75222,39
75223,21
75224,30
75225,23
75226,30
75227,54
75229,29
75230,19
75231,56
75233,20
75235,21
75237,29
75238,38
75239,38
75241,57
75242,18
75243,42
75246,30
75249,19
75251,16
75252,24
75253,47
75255,17
75256,27
75259,53
75262,45
75263,33
75265,18
75266,29
75268,25
75269,52
75270,21
75271,31
75275,29
75277,29
75281,58
75282,32
75285,27
75289,47
75291,36
75292,20
75293,24
75295,26
75296,14
75298,24
75299,29
75304,16
75307,25
75308,28
75311,20
75312,33
75313,44
75314,27
75315,33
75316,42
75318,31
75321,42
75324,60
75326,40
75327,22
75328,27
75329,23
75330,21
75331,32
75332,26
75334,18
75335,32
75337,38
75340,43
75344,47
75345,26
75347,22
75348,24
75349,49
75353,26
75354,31
75355,35
75356,31
75358,47
75359,56
75361,44
75362,19
75363,25
75364,20
75365,31
75366,18
75369,38
75370,25
75371,30
75373,14
75375,54
75376,31
75378,52
75379,24
75380,30
75382,20
75383,28
75384,44
75386,40
75388,19
75389,52
75390,10
75391,25
75392,21
75393,22
75396,19
75397,22
75398,19
75399,25
75400,37
75402,23
75403,14
75404,27
75405,49
75407,27
75409,51
75410,29
75411,47
75412,77
75413,29
75414,25
75415,61
75416,38
75417,43
75418,42
75419,45
75420,24
75421,39
75427,29
75428,69
75429,22
75430,33
75431,19
75434,30
75439,28
75440,31
75442,15
75443,20
75445,30
75446,35
75447,40
75449,31
75450,25
75451,39
75452,27
75454,37
75457,26
75458,54
75462,22
75463,18
75464,20
75465,19
75467,20
75468,22
75470,60
75471,53
75472,34
75473,27
75476,29
75477,27
75481,21
75482,35
75484,44
75485,27
75486,35
75487,25
75490,34
75491,26
75492,56
75493,32
75497,28
75498,29
75501,32
75504,34
75505,40
75507,56
75508,57
75510,53
75515,26
75517,28
75518,20
75519,23
75520,20
75522,39
75523,53
75524,60
75525,51
75526,37
75528,25
75529,52
75530,35
75531,34
75533,33
75534,53
75535,41
75538,37
75540,50
75542,53
75543,27
75547,41
75548,19
75549,23
75551,31
75559,26
75560,34
75563,39
75566,37
75571,22
75572,29
75574,23
75575,17
75577,32
75578,24
75581,34
75582,37
75584,50
75585,38
75586,26
75587,53
75588,25
75589,24
75590,14
75591,33
75593,20
75595,35
75596,39
75597,18
75599,25
75600,41
75601,43
75603,32
75604,36
75605,21
75606, usa
75608,28
75609,27
75610,17
75614,39
75615,39
75617,61
75619,22
75620,52
75621,34
75622,36
75623,16
75624,29
75625,37
75626,48
75628,30
75629,21
75630,32
75631,20
75632,29
75633,30
75634,21
75635,55
75636,21
75637,15
75638,15
75639,51
75640,45
75641,22
75642,18
75644,60
75646,28
75647,27
75648,26
75650,21
75651,22
75654,24
75657,38
75658,27
75661,20
75666,0
75668,37
75669,45
75670,41
75672,21
75673,44
75674,67
75675,30
75676,39
75678,20
75679,34
75680,25
75681,20
75682,24
75684,33
75689,35
75690,15
75691,17
75693,58
75695,36
75696,25
75697,21
75698,16
75700,23
75701,56
75702,14
75707,27
75709,26
75711,63
75712,13
75715,54
75716,25
75718,18
75720,22
75721,13
75722,32
75725,26
75726,21
75727,57
75729,23
75733,24
75734,30
75735,30
75737,19
75739,56
75740,31
75741,27
75742,49
75743,26
75744,35
75746,19
75747,25
75748,23
75749,18
75750,27
75751,23
75752, united kingdom
75756,29
75757,42
75759,38
75760,42
75761,19
75762,27
75763,95
75764,55
75765,73
75767,12
75770,23
75771,35
75772,26
75773,25
75774,37
75776,31
75777,28
75781,53
75782,37
75784,29
75789,40
75790,61
75792,32
75793,33
75794,24
75796,30
75798,30
75799,42
75800,43
75802,33
75803,32
75805,22
75807,50
75808,57
75809,27
75811,17
75812,55
75813,38
75814,54
75817,23
75818,46
75820,14
75822,28
75824,29
75825,36
75826,32
75827,16
75828,40
75829,22
75830,33
75831,43
75833,66
75834,34
75835,33
75838,20
75840,25
75841,35
75842, usa
75844,20
75845,20
75846,29
75847,57
75848,24
75849,22
75850,18
75851,16
75854,25
75855,18
75856,33
75857,12
75858,27
75859,48
75860,30
75861,48
75862,63
75867,38
75870,41
75873,24
75875,24
75876,53
75877,42
75878,22
75880,19
75881,16
75882,30
75883,25
75885,28
75886,17
75887,27
75889,29
75890,20
75894,30
75896,34
75897,23
75898,38
75900,20
75901,38
75902,19
75904,22
75905,26
75907,24
75908,15
75909,15
75912,19
75914,35
75915,33
75916,30
75918,30
75920,19
75923,23
75927,25
75928,67
75930,28
75931,18
75935,29
75936,23
75938,26
75940,38
75941,31
75943,20
75944,33
75945,29
75946,43
75947,50
75948,25
75949,23
75952,37
75955,22
75957,29
75958,28
75960,46
75961,46
75963,35
75964,49
75965,18
75967,27
75968,38
75969,51
75970,26
75972,42
75973,32
75974,29
75975,56
75978,40
75980,32
75981,26
75983,22
75984,33
75985,48
75986,40
75987,33
75989,22
75991,55
75992,32
75993,54
75994,40
75995,28
75997,18
76001,30
76003,48
76005,26
76006,34
76007,33
76009,25
76010,42
76011,33
76012,23
76013,45
76014,29
76016,67
76019,28
76020,26
76021,16
76022,30
76024,21
76025,17
76027,24
76028,50
76030,18
76031,37
76033,62
76035,26
76036,32
76037,63
76039,39
76046,27
76047,25
76048,45
76049,47
76050,43
76052,39
76053,62
76054,39
76057,35
76058,28
76059,61
76062,46
76063,24
76064,34
76065,43
76069,20
76070,22
76071,33
76073,46
76075,59
76078,43
76079,36
76080,44
76082,24
76083,58
76084,30
76086,0
76087,21
76088,26
76089,25
76091,36
76092,49
76095,25
76096,35
76097,28
76098,36
76099,15
76102,33
76104,21
76107,25
76110,21
76111,31
76116,33
76117,27
76118,28
76121,58
76122,46
76123,49
76126,30
76127,31
76128,54
76131,30
76134,25
76135,17
76137,38
76138,56
76139,63
76142,42
76143,61
76145,23
76146,19
76148,28
76149,26
76150,23
76151,49
76152,17
76153,42
76155,36
76156,37
76157,21
76158,22
76162,44
76163,20
76165,19
76166,37
76167,0
76169,27
76170,32
76172,19
76173,71
76174,19
76175,23
76176,17
76177,48
76178,22
76182,54
76184,45
76185,30
76186,22
76187, united kingdom
76188,31
76189,26
76190,27
76191,16
76192,36
76193,29
76195,16
76199,22
76202,15
76203,60
76204,49
76205,28
76206,13
76207,26
76211,52
76212,59
76213,57
76215,23
76217,37
76219,41
76220,33
76221,18
76222,45
76223,25
76225,25
76226,56
76228,34
76229,26
76230,32
76232,62
76233,34
76234, united kingdom
76237,45
76238,48
76239,52
76240,0
76243,16
76244,29
76245,33
76246,41
76247,31
76248,35
76249,25
76250,21
76252,47
76253,28
76256,28
76258,28
76260,38
76262,42
76263,34
76264,51
76265,30
76266,44
76267,20
76268,17
76269,33
76271,23
76272,30
76274,31
76275,65
76278,43
76279,22
76280,31
76281,23
76283,22
76284,59
76285,27
76287,29
76293,44
76294,38
76295,50
76296,36
76297,29
76298,27
76299,39
76301,19
76302,21
76303,28
76306,28
76307,21
76308,38
76309,39
76311,80
76314,53
76315,34
76319,45
76321,34
76324,23
76325,19
76326,38
76327,23
76328,23
76330,46
76331,0
76333,36
76334,34
76335,13
76336,59
76338,28
76339,29
76341,19
76343, baja california
76344,31
76345,29
76346,22
76348,24
76350,20
76351,34
76352,58
76353,41
76354,27
76362,24
76363,30
76366,47
76367,38
76369,62
76371,41
76374,39
76378,38
76379,62
76381,42
76382,35
76383,57
76385,46
76390,57
76392,40
76393,26
76394,48
76395,45
76400,72
76404,27
76405,32
76407,24
76408,18
76409,53
76411,22
76412,36
76413,29
76415,24
76416,55
76417,19
76418,26
76419,57
76420,24
76421,17
76422,18
76425,16
76426,25
76427,29
76428,55
76430,26
76431,29
76432,57
76435,42
76436,24
76437,26
76438,25
76439,23
76440,13
76441,16
76442,29
76443,35
76444,37
76445,29
76449,54
76450,64
76452,14
76453,18
76454,51
76457,26
76461,31
76462,17
76463,27
76464,24
76465,26
76466,19
76468,42
76469,24
76470,15
76471,44
76472,34
76473,38
76474,22
76476,35
76477,40
76478,44
76479,31
76480,38
76481,41
76482,103
76483,37
76484,32
76485,44
76487,53
76489,29
76490,28
76493,46
76494,25
76495,43
76497,38
76500,32
76502,24
76506,51
76507,18
76510,20
76511,44
76512,48
76513,58
76520,19
76521,45
76524,46
76525,33
76527,23
76529,57
76530,55
76532,36
76533,26
76536,37
76539,20
76542,26
76545,32
76546,44
76548,17
76551,29
76552,22
76555,30
76556,23
76558,42
76559,52
76560,23
76561,21
76563,22
76564,19
76565,25
76566,23
76567,31
76568,23
76569,25
76570,16
76571,16
76572,22
76574,48
76575,44
76576,17
76577,24
76578,45
76579,34
76580,34
76581,13
76583,25
76586,21
76588,18
76589,27
76590,29
76591,17
76592,28
76593,32
76594,25
76595,25
76596,30
76597,30
76599,43
76600,1
76602,28
76606,76
76609,26
76610,34
76612,40
76614,43
76615,49
76616,61
76618,19
76619,20
76620,20
76622,60
76623,44
76624,21
76625,44
76626,38
76627,25
76628,84
76630,39
76631,23
76632,17
76634,52
76635,27
76638,27
76639,50
76642,34
76643,32
76645,32
76646,21
76647,19
76648,35
76649,22
76650,25
76652,26
76653,16
76654,25
76655,32
76656,30
76658,13
76659,22
76660,20
76662,37
76663,30
76664,18
76665,38
76666,33
76667,28
76670,23
76672,33
76673,40
76674,25
76675,28
76676,18
76677,31
76678,45
76679,56
76681,21
76682,25
76683,18
76684,20
76685,18
76686,38
76687,34
76688,23
76689,32
76691,24
76693,22
76695,22
76696,46
76697,23
76698,33
76699,24
76700,27
76701,20
76702,48
76703,45
76704,18
76705,27
76706,23
76707,30
76709,53
76710,57
76711,41
76712,28
76714,29
76715,39
76716,51
76718,22
76719,34
76720,35
76722,35
76723,40
76724,35
76726,25
76727,27
76728,24
76729,30
76730,29
76734,42
76737,29
76738,33
76741,28
76744,52
76748,24
76750,39
76751,21
76752,34
76753,26
76754,18
76756,22
76758,24
76759,23
76760,17
76762,40
76764,24
76765,41
76768,39
76770,23
76771,48
76774,34
76776,38
76781,30
76782,34
76783,20
76785,42
76786,12
76787,34
76790,29
76791,27
76792,39
76798,17
76799,37
76800,50
76801,56
76804,33
76805,104
76808,51
76811,62
76813,36
76814,20
76815,22
76816,26
76817,29
76818,49
76820,14
76821,23
76822,40
76823,50
76825,24
76827,26
76828,22
76830,41
76832,33
76833,22
76834,27
76836,41
76837,43
76838,34
76839,21
76840,28
76841,27
76843,23
76844,27
76845,34
76846,46
76847,36
76848,47
76849,46
76850, united kingdom
76851,31
76852,43
76853,35
76854,55
76858,34
76859,21
76860,30
76861,35
76863,28
76865,209
76866,50
76867,64
76868,37
76869,36
76871,35
76873,23
76874,21
76875,13
76876,23
76877,22
76878,31
76879,23
76884,39
76886,38
76887,23
76888,19
76892,21
76893,46
76895,61
76896,44
76897,20
76899,34
76901,16
76902,22
76903,25
76904,47
76905,35
76907,59
76908,47
76910,85
76911,61
76912,40
76913,29
76914,48
76917,40
76918,57
76919,30
76921,32
76923,30
76924,37
76926,64
76928,18
76929,35
76930,18
76931,23
76932,51
76934,38
76936,53
76937,26
76938,40
76939,49
76941,24
76942,25
76943,16
76944,32
76945,64
76946,23
76948,20
76949,31
76950,63
76952,29
76953,35
76954,19
76955,43
76957,59
76959,36
76961,14
76962,46
76965,52
76966,20
76967,25
76968,21
76971,60
76973,54
76974,36
76976,68
76977,19
76979,17
76980,38
76981,38
76982, mexico
76983,32
76984,15
76985,71
76986,53
76989,16
76991,42
76993,35
76995,36
76998,32
77000,50
77001,22
77002,28
77004,23
77005,33
77007,15
77010,60
77011,28
77013,44
77014,38
77016,68
77017,19
77018,23
77019,59
77020,59
77021,28
77024,46
77025,45
77027,73
77028,52
77029,30
77032,20
77033,34
77035,32
77036,37
77038,26
77039,35
77042,33
77043,25
77045,39
77046,35
77047,49
77048,25
77049,23
77051,35
77052,25
77057,21
77058,24
77060,26
77061,32
77062,27
77063,43
77064,40
77065,27
77066,37
77067,46
77068,25
77070,25
77072,39
77073,34
77074,32
77075,30
77077,42
77078,36
77080,31
77081,27
77082,21
77084,17
77085,20
77086,20
77087,40
77088,36
77090,17
77091,25
77092,21
77093,15
77094,27
77095,21
77096,44
77097,33
77098,14
77099,14
77100,28
77101,35
77102,19
77104,51
77106,36
77108,52
77109,28
77110,40
77112,31
77113,52
77114,33
77115,19
77116,44
77117,27
77118,20
77119,46
77120,24
77121,33
77122,22
77126,33
77128,2
77130,34
77131,26
77132,43
77133,22
77135,76
77137,21
77138,36
77139,23
77141,14
77143,31
77144,63
77145,51
77146,53
77148,29
77150,26
77151,25
77152,25
77153,35
77154,27
77156,51
77158,51
77159,14
77163,23
77165,31
77167,56
77169,22
77171,22
77172,34
77173,35
77175,30
77176,46
77177,26
77180,45
77181,33
77182,20
77183,47
77186,33
77187,24
77189,51
77190,24
77191,21
77193, malaysia
77194,63
77195,66
77196,22
77197,47
77198,27
77200,25
77201,27
77203,54
77204,44
77205,23
77206,61
77207,25
77208,34
77209,27
77210,32
77211,28
77212,37
77213,25
77215,60
77216,17
77219,26
77220,36
77221,39
77222,36
77223,66
77224,34
77225,47
77226,26
77227,15
77228,39
77229,35
77233,36
77234,31
77237,30
77238,32
77241,22
77242,28
77243,71
77244,19
77245,41
77246,36
77248,27
77250,17
77251,21
77252,30
77253,47
77256,30
77258,26
77259,53
77260,24
77262,18
77265,33
77266,23
77267,66
77269,49
77270,18
77277, usa
77280,20
77281,57
77282,37
77283,20
77284,19
77285,18
77288,30
77292,19
77293,25
77294,52
77297,49
77298,33
77299,26
77300,18
77301,54
77302,28
77304,79
77305,47
77307,19
77308,42
77311,52
77313,45
77314,30
77315,69
77316,39
77317,16
77318,49
77319,23
77320,28
77321,23
77323,43
77324,54
77327,52
77328,35
77330,13
77331,47
77332,58
77333,46
77334,22
77335,19
77336,46
77337,16
77339,24
77340,23
77342,15
77344,27
77349,48
77353,33
77354,19
77355,21
77356,25
77357,27
77358,32
77360,38
77362,19
77367,19
77368,43
77369,47
77371,52
77372,58
77373,33
77376,18
77377,16
77378,19
77380,25
77382,32
77383,25
77384,37
77385,32
77389,28
77395,14
77397,66
77398,23
77400,29
77401,20
77403,26
77404,24
77405,40
77406,18
77408,41
77409,27
77411,28
77412,22
77415,52
77416,37
77417,67
77418,31
77419,34
77420,21
77424,29
77426,21
77428,25
77431, usa
77432,34
77437,56
77439,22
77440,19
77441,69
77442,30
77445,39
77448,25
77449,27
77450,21
77451,23
77454,35
77456,28
77460,25
77461,20
77462, canada
77463,24
77464,22
77465,24
77466,15
77468,46
77469,20
77471,21
77472,33
77474,42
77475,16
77476,28
77477,16
77478,22
77479,26
77480,51
77484,15
77485,20
77487,22
77488,36
77489,19
77490,19
77491,25
77492,22
77493,21
77494,16
77495,25
77496,29
77497,20
77498,34
77502, usa
77503,24
77506,26
77509,17
77510,27
77511,35
77512,24
77514,22
77515,19
77516,35
77517,38
77518,33
77519,38
77521,38
77522,32
77523,27
77524,38
77525,32
77526,26
77528,27
77530,38
77531,26
77532,26
77534,26
77536,47
77538,21
77539,35
77540,29
77541,31
77542,26
77543,22
77545,46
77546,34
77548,20
77549,54
77551,13
77552,25
77553,36
77554,27
77555,48
77556,48
77559,34
77561,35
77563,40
77564,23
77565,44
77566,25
77567,57
77568,27
77569,41
77570,67
77572,28
77573,20
77575,23
77576,36
77577,11
77578,52
77579,21
77580,18
77581,14
77582,91
77584,17
77586,25
77587,27
77588,39
77592,47
77593,58
77595,29
77597,26
77601,24
77604,26
77605,17
77606,27
77607,31
77609,17
77610,63
77611,32
77612,72
77613,44
77615,25
77617,42
77618,45
77620,40
77622,34
77624,22
77626,16
77627,75
77628,51
77630,38
77631,49
77632,32
77633,59
77634,35
77636,36
77640,28
77641,27
77643,62
77644,89
77647,35
77648,25
77649,20
77650,22
77651,21
77653,26
77654,29
77655,54
77656,40
77658,21
77661,31
77663,29
77664,24
77665,60
